date,threshold_c,observed_km2,trend_km2,seasonal_km2,remainder_km2,year
2021-12-28,29,19155391.6,20745549.37,-2751138.81,1160981.039,2021
2021-12-29,29,18228065.42,20744213.25,-3029143.257,512995.4249,2021
2021-12-30,29,16874465.14,20742911.78,-3500534.73,-367911.9068,2021
2021-12-31,29,16199761.09,20741644.87,-3550575.831,-991307.9535,2021
2022-01-01,29,15448631.57,20740412.47,-3795153.331,-1496627.572,2022
2022-01-02,29,14577298.15,20739214.5,-4061848.628,-2100067.718,2022
2022-01-03,29,13961305.71,20738050.86,-3765631.959,-3011113.194,2022
2022-01-04,29,14264376.74,20736921.5,-3866561.199,-2605983.559,2022
2022-01-05,29,13392123.68,20735826.32,-3669781.87,-3673920.766,2022
2022-01-06,29,13212197.26,20734765.24,-3868400.829,-3654167.149,2022
2022-01-07,29,13398749.13,20733738.18,-4144322.22,-3190666.833,2022
2022-01-08,29,13496446,20732745.07,-4905305.238,-2330993.835,2022
2022-01-09,29,13660325.96,20731785.83,-5194655.685,-1876804.183,2022
2022-01-10,29,14763053.79,20730860.37,-4606987.483,-1360819.094,2022
2022-01-11,29,14995613.69,20729968.61,-4896671.854,-837683.0663,2022
2022-01-12,29,14904897.52,20729110.48,-4871603.942,-952609.0136,2022
2022-01-13,29,14813384.27,20728285.88,-4578770.95,-1336130.659,2022
2022-01-14,29,14325131.59,20727494.74,-5077121.696,-1325241.452,2022
2022-01-15,29,14012619.86,20726736.97,-4420576.298,-2293540.81,2022
2022-01-16,29,16769458.83,20726012.49,-4117255.841,160702.1817,2022
2022-01-17,29,16757711.72,20725321.22,-3954155.349,-13454.15115,2022
2022-01-18,29,16486564.54,20724663.08,-4273837.488,35738.94672,2022
2022-01-19,29,15978427.01,20724037.99,-4316628.429,-428982.5551,2022
2022-01-20,29,15159300.99,20723445.88,-4442515.921,-1121628.973,2022
2022-01-21,29,15659237.39,20722886.68,-4676634.29,-387014.9957,2022
2022-01-22,29,15834496.43,20722360.3,-5014445.599,126581.7295,2022
2022-01-23,29,15875350.36,20721866.69,-4833519.466,-12996.86352,2022
2022-01-24,29,16580098.55,20721405.78,-4880030.807,738723.576,2022
2022-01-25,29,16859855.32,20720977.51,-4913212.403,1052090.211,2022
2022-01-26,29,16840071,20720581.82,-5083829.517,1203318.695,2022
2022-01-27,29,16625649.93,20720218.65,-5552193.62,1457624.897,2022
2022-01-28,29,15909527.94,20719887.95,-5804380.633,994020.6248,2022
2022-01-29,29,15130705.16,20719589.65,-5973995.529,385111.0385,2022
2022-01-30,29,12919404.86,20719323.7,-6549493.537,-1250425.307,2022
2022-01-31,29,10334584.99,20719090.05,-6433640.236,-3950864.825,2022
2022-02-01,29,10601183.66,20718888.63,-7005420.149,-3112284.826,2022
2022-02-02,29,10868017.2,20718719.4,-7216539.239,-2634162.96,2022
2022-02-03,29,10973812.42,20718582.29,-7241139.09,-2503630.777,2022
2022-02-04,29,10156571.21,20718477.24,-7107578.441,-3454327.587,2022
2022-02-05,29,9946273.793,20718404.19,-7109855.553,-3662274.848,2022
2022-02-06,29,9751509.222,20718363.1,-6544268.389,-4422585.484,2022
2022-02-07,29,9888748.232,20718353.88,-6643585.593,-4186020.057,2022
2022-02-08,29,9918901.7,20718376.49,-6909549.18,-3889925.614,2022
2022-02-09,29,10068488.46,20718430.87,-7039527.301,-3610415.11,2022
2022-02-10,29,11463534.53,20718516.95,-6553181.278,-2701801.14,2022
2022-02-11,29,11851635.23,20718634.66,-5930755.711,-2936243.721,2022
2022-02-12,29,12019519.87,20718783.95,-5722018.475,-2977245.602,2022
2022-02-13,29,11694056.8,20718964.73,-5734041.162,-3290866.771,2022
2022-02-14,29,13152031,20719176.95,-5725853.096,-1841292.859,2022
2022-02-15,29,14017520.94,20719420.54,-6221360.132,-480539.4661,2022
2022-02-16,29,14725857.22,20719695.41,-5820409.592,-173428.6005,2022
2022-02-17,29,15470184.6,20720001.51,-5615045.356,365228.4487,2022
2022-02-18,29,15814171.87,20720338.75,-5642914.223,736747.342,2022
2022-02-19,29,15648929.98,20720707.07,-5327311.531,255534.436,2022
2022-02-20,29,14931605.2,20721106.41,-5413771.864,-375729.3462,2022
2022-02-21,29,14675620.94,20721536.69,-5474460.868,-571454.8854,2022
2022-02-22,29,14961625.24,20721997.86,-5565761.981,-194610.6405,2022
2022-02-23,29,14857002.73,20722489.86,-4972633.428,-892853.6997,2022
2022-02-24,29,14633691.82,20723012.63,-4926945.78,-1162375.028,2022
2022-02-25,29,14844898.54,20723566.12,-4695859.675,-1182807.906,2022
2022-02-26,29,14799284.89,20724150.29,-4685643.722,-1239221.677,2022
2022-02-27,29,14672127.87,20724765.08,-4604084.811,-1448552.401,2022
2022-02-28,29,14626026.84,20725410.46,-4728676.972,-1370706.645,2022
2022-03-01,29,15185816.55,20726086.37,-4756964.037,-783305.7837,2022
2022-03-02,29,15691681.73,20726792.78,-4484042.912,-551068.1373,2022
2022-03-03,29,16014569.26,20727529.64,-4503962.158,-208998.2259,2022
2022-03-04,29,16164053.85,20728296.92,-4410477.686,-153765.3864,2022
2022-03-05,29,15778405.09,20729094.57,-3965880.972,-984808.5108,2022
2022-03-06,29,16160085.37,20729922.55,-4103563.719,-466273.4634,2022
2022-03-07,29,16859764.71,20730780.82,-3861906.392,-9109.716389,2022
2022-03-08,29,17659661.49,20731669.33,-3921557.993,849550.1572,2022
2022-03-09,29,18255471.11,20732588.03,-3433686.549,956569.6254,2022
2022-03-10,29,18772362.46,20733536.9,-3329861.388,1368686.946,2022
2022-03-11,29,19016526.62,20734515.89,-3432679.815,1714690.545,2022
2022-03-12,29,19012269.79,20735524.96,-3921093.318,2197838.15,2022
2022-03-13,29,19547488.04,20736564.06,-3839371.361,2650295.336,2022
2022-03-14,29,20165798.12,20737633.17,-3476797.723,2904962.675,2022
2022-03-15,29,20376896.36,20738732.23,-3060565.33,2698729.464,2022
2022-03-16,29,20440182.87,20739861.2,-2668127.916,2368449.587,2022
2022-03-17,29,20089116.21,20741020.05,-2954321.562,2302417.726,2022
2022-03-18,29,19776746.83,20742208.73,-2852735.067,1887273.167,2022
2022-03-19,29,18901750.38,20743427.22,-2512682.973,671006.136,2022
2022-03-20,29,18271711.13,20744675.48,-2742958.753,269994.4046,2022
2022-03-21,29,18165307.46,20745953.49,-3061814.274,481168.2447,2022
2022-03-22,29,18336681.12,20747261.23,-3018147.972,607567.8602,2022
2022-03-23,29,19044136.6,20748598.69,-2113426.877,408964.7833,2022
2022-03-24,29,19088795.24,20749965.87,-1734827.698,73657.07031,2022
2022-03-25,29,19530824.69,20751362.75,-1596740.803,376202.7411,2022
2022-03-26,29,19865544.33,20752789.35,-1954788.963,1067543.942,2022
2022-03-27,29,19881767.1,20754245.67,-1692158.3,819679.7291,2022
2022-03-28,29,19916235.28,20755731.73,-1886274.981,1046778.535,2022
2022-03-29,29,19699049.06,20757247.53,-1527626.672,469428.1996,2022
2022-03-30,29,19669926.09,20758793.11,-1538148.554,449281.5318,2022
2022-03-31,29,19721987.27,20760368.49,-1796892.95,758511.7274,2022
2022-04-01,29,19617891.73,20761973.7,-1745764.963,601682.9912,2022
2022-04-02,29,19252047.98,20763608.77,-1299301.58,-212259.2137,2022
2022-04-03,29,19946900.47,20765273.74,-1337384.362,519011.0883,2022
2022-04-04,29,19310637.76,20766968.65,-609931.5786,-846399.3108,2022
2022-04-05,29,19021352.64,20768693.53,-657522.3738,-1089818.517,2022
2022-04-06,29,18909544.81,20770448.43,-1000319.142,-860584.4816,2022
2022-04-07,29,19028118.43,20772233.41,-442260.3714,-1301854.604,2022
2022-04-08,29,19062576.22,20774048.5,-408546.6383,-1302925.643,2022
2022-04-09,29,19210924.72,20775893.78,-340162.9189,-1224806.137,2022
2022-04-10,29,19460443.02,20777769.29,13820.22994,-1331146.5,2022
2022-04-11,29,19072690.64,20779675.11,-12095.29041,-1694889.177,2022
2022-04-12,29,18968446.88,20781611.29,216194.0746,-2029358.489,2022
2022-04-13,29,19185463.99,20783577.92,922796.4199,-2520910.349,2022
2022-04-14,29,19717049.86,20785575.05,589324.1704,-1657849.362,2022
2022-04-15,29,20751439.93,20787602.77,969422.9852,-1005585.822,2022
2022-04-16,29,21251856.93,20789661.14,981245.6871,-519049.8997,2022
2022-04-17,29,21319582.05,20791750.26,910999.8043,-383168.0128,2022
2022-04-18,29,21008413.91,20793870.2,960726.4744,-746182.7634,2022
2022-04-19,29,20870976.99,20796021.05,1585523.958,-1510568.021,2022
2022-04-20,29,20560023.25,20798202.91,2671882.478,-2910062.139,2022
2022-04-21,29,19943049.45,20800415.87,2301068.151,-3158434.567,2022
2022-04-22,29,19760985.85,20802660.01,2275375.479,-3317049.643,2022
2022-04-23,29,20077095.15,20804935.45,2299438.011,-3027278.31,2022
2022-04-24,29,20344169.11,20807242.27,2489088.129,-2952161.29,2022
2022-04-25,29,20264660.51,20809580.58,2480098.213,-3025018.284,2022
2022-04-26,29,20204087.33,20811950.48,2076485.063,-2684348.214,2022
2022-04-27,29,19712946.91,20814352.08,2056161.15,-3157566.32,2022
2022-04-28,29,19324299.61,20816785.49,2002792.397,-3495278.276,2022
2022-04-29,29,19228760.82,20819250.82,2111051.236,-3701541.238,2022
2022-04-30,29,18950513.41,20821748.2,1775633.527,-3646868.315,2022
2022-05-01,29,19077036.66,20824277.74,1635286.279,-3382527.358,2022
2022-05-02,29,19346449.12,20826839.57,2025412.257,-3505802.708,2022
2022-05-03,29,19272231.9,20829433.82,1901466.107,-3458668.029,2022
2022-05-04,29,19625717.3,20832060.62,1815154.234,-3021497.556,2022
2022-05-05,29,19873873.11,20834720.1,1804021.307,-2764868.297,2022
2022-05-06,29,20097150.18,20837412.39,1692291.612,-2432553.821,2022
2022-05-07,29,20166870.49,20840137.62,1994818.519,-2668085.649,2022
2022-05-08,29,20124352.66,20842895.92,1856443.705,-2574986.97,2022
2022-05-09,29,20161422.12,20845687.44,1910192.748,-2594458.063,2022
2022-05-10,29,20000176.23,20848512.28,1807346.524,-2655682.579,2022
2022-05-11,29,20132274.56,20851370.6,1566522.034,-2285618.078,2022
2022-05-12,29,20296539.62,20854262.52,1651395.812,-2209118.715,2022
2022-05-13,29,20676499.27,20857188.17,1788217.131,-1968906.034,2022
2022-05-14,29,21184078.51,20860147.68,1678822.823,-1354891.994,2022
2022-05-15,29,21439722.48,20863141.18,1890181.861,-1313600.559,2022
2022-05-16,29,22042639.39,20866168.79,1552359.672,-375889.0767,2022
2022-05-17,29,22183695.85,20869230.66,1866183.708,-551718.5169,2022
2022-05-18,29,22120111.61,20872326.9,1986139.046,-738354.338,2022
2022-05-19,29,22087989.1,20875457.65,1833998.547,-621467.0997,2022
2022-05-20,29,22564545.73,20878623.04,1806136.965,-120214.2766,2022
2022-05-21,29,23504679,20881823.19,1749626.196,873229.6103,2022
2022-05-22,29,23618441.02,20885058.23,1687334.063,1046048.723,2022
2022-05-23,29,23370950.76,20888328.29,1792438.216,690184.2575,2022
2022-05-24,29,23005671.81,20891633.47,1879979.64,234058.7006,2022
2022-05-25,29,22939479.33,20894973.9,1672487.279,372018.1471,2022
2022-05-26,29,22947065.39,20898349.71,1902249.244,146466.44,2022
2022-05-27,29,22814490.52,20901760.99,1988527.928,-75798.40119,2022
2022-05-28,29,22652238.76,20905207.88,2273346.092,-526315.2123,2022
2022-05-29,29,22603109.06,20908690.48,2347258.897,-652840.3215,2022
2022-05-30,29,22590091.97,20912208.92,2162744.906,-484861.8596,2022
2022-05-31,29,22917426.28,20915763.31,2016956.115,-15293.14857,2022
2022-06-01,29,23600392.36,20919353.77,2199253.896,481784.6918,2022
2022-06-02,29,24067451.96,20922980.41,2023964.696,1120506.85,2022
2022-06-03,29,24581761.13,20926643.35,2028456.44,1626661.338,2022
2022-06-04,29,24703736.69,20930342.7,2430795.889,1342598.106,2022
2022-06-05,29,24183386.52,20934078.55,2638938.098,610369.8725,2022
2022-06-06,29,23954839.57,20937851.01,2832591.422,184397.1346,2022
2022-06-07,29,24018516.65,20941660.18,2707062.949,369793.5189,2022
2022-06-08,29,23478220.27,20945506.14,2331786.435,200927.6901,2022
2022-06-09,29,23368355.94,20949388.99,2414234.4,4732.553477,2022
2022-06-10,29,23017117.37,20953308.78,2427431.23,-363622.6447,2022
2022-06-11,29,22866730.21,20957265.61,2035449.249,-125984.6529,2022
2022-06-12,29,22769047.43,20961259.54,1980147.507,-172359.6214,2022
2022-06-13,29,22418694.06,20965290.64,2073397.906,-619994.4892,2022
2022-06-14,29,22390951.76,20969358.97,1852430.67,-430837.8817,2022
2022-06-15,29,22342541.2,20973464.59,1732737.579,-363660.9698,2022
2022-06-16,29,22324997.81,20977607.56,1831815.998,-484425.7465,2022
2022-06-17,29,22407752.1,20981787.93,1769454.967,-343490.7951,2022
2022-06-18,29,22330884.35,20986005.75,1777346.919,-432468.3211,2022
2022-06-19,29,22530888.78,20990261.08,2048059.593,-507431.8915,2022
2022-06-20,29,22885141.26,20994553.95,2072572.081,-181984.7726,2022
2022-06-21,29,22857030.14,20998884.42,2097415.136,-239269.4117,2022
2022-06-22,29,22853267.21,21003252.51,2140377.239,-290362.5356,2022
2022-06-23,29,22923346.83,21007658.26,2377295.844,-461607.2758,2022
2022-06-24,29,23028292.44,21012101.71,2630728.732,-614538.0049,2022
2022-06-25,29,22681239.58,21016582.89,2472992.331,-808335.6435,2022
2022-06-26,29,22211266.71,21021101.83,2327085.039,-1136920.157,2022
2022-06-27,29,22029115.41,21025658.55,2475576.186,-1472119.322,2022
2022-06-28,29,21870715.04,21030253.07,2326669.019,-1486207.054,2022
2022-06-29,29,21767428.59,21034885.44,2259042.795,-1526499.647,2022
2022-06-30,29,21615193.88,21039555.68,2183045.632,-1607407.429,2022
2022-07-01,29,21552128.43,21044263.81,1734954.355,-1227089.734,2022
2022-07-02,29,21353857.32,21049009.87,1660716.144,-1355868.691,2022
2022-07-03,29,21355614.93,21053793.89,2174767.719,-1872946.675,2022
2022-07-04,29,20934027.11,21058615.9,1945202.349,-2069791.137,2022
2022-07-05,29,20508054.06,21063475.94,1925445.838,-2480867.719,2022
2022-07-06,29,20155756.21,21068374.05,1965548.152,-2878165.99,2022
2022-07-07,29,19751097.76,21073310.25,1878481.89,-3200694.383,2022
2022-07-08,29,19785655.75,21078284.59,2088767.057,-3381395.896,2022
2022-07-09,29,19695882.43,21083297.09,1953095.771,-3340510.429,2022
2022-07-10,29,20257316,21088347.78,1607612.835,-2438644.615,2022
2022-07-11,29,20010495.73,21093436.7,1502817.995,-2585758.962,2022
2022-07-12,29,19820027.32,21098563.86,1277978.417,-2556514.961,2022
2022-07-13,29,19500940.5,21103729.3,1307476.877,-2910265.681,2022
2022-07-14,29,19468967.31,21108933.04,795750.0171,-2435715.75,2022
2022-07-15,29,19779955.21,21114175.1,1423231.595,-2757451.486,2022
2022-07-16,29,20015620.36,21119455.5,1399990.025,-2503825.166,2022
2022-07-17,29,19988165.1,21124774.26,893634.2757,-2030243.44,2022
2022-07-18,29,20217256.05,21130131.41,742857.614,-1655732.978,2022
2022-07-19,29,20230518.71,21135526.97,895160.334,-1800168.597,2022
2022-07-20,29,20531151.75,21140960.96,432139.245,-1041948.458,2022
2022-07-21,29,20400829.39,21146433.4,424526.9536,-1170130.968,2022
2022-07-22,29,20666096.2,21151944.32,392512.6205,-878360.7412,2022
2022-07-23,29,20788877.35,21157493.74,-52758.39236,-315857.9938,2022
2022-07-24,29,20763086.78,21163081.68,131505.8002,-531500.6954,2022
2022-07-25,29,21021452.06,21168708.16,-151505.0338,4248.932202,2022
2022-07-26,29,21543817.88,21174373.21,-6403.457484,375848.1234,2022
2022-07-27,29,21888532.4,21180076.84,16630.49098,691825.0646,2022
2022-07-28,29,21993438.48,21185819.06,-99523.26028,907142.684,2022
2022-07-29,29,22262552.32,21191599.85,290191.3286,780761.1459,2022
2022-07-30,29,22292854.23,21197419.2,-57202.00494,1152637.034,2022
2022-07-31,29,22111524.79,21203277.1,-197937.6564,1106185.344,2022
2022-08-01,29,21902250.77,21209173.53,-283790.5749,976867.8177,2022
2022-08-02,29,22083751.44,21215108.44,-318903.5495,1187546.545,2022
2022-08-03,29,22305048.8,21221081.82,-335121.7093,1419088.685,2022
2022-08-04,29,22394206.47,21227093.63,-226634.1846,1393747.023,2022
2022-08-05,29,22396068.78,21233143.84,147103.5867,1015821.357,2022
2022-08-06,29,22536022.38,21239232.41,271689.4965,1025100.475,2022
2022-08-07,29,23132127.44,21245359.32,296115.9585,1590652.166,2022
2022-08-08,29,23422292.96,21251524.53,798634.2533,1372134.18,2022
2022-08-09,29,23709138.45,21257728.01,1134474.831,1316935.608,2022
2022-08-10,29,23816250.89,21263969.74,1045814.058,1506467.095,2022
2022-08-11,29,23854246.59,21270249.67,1207734.987,1376261.931,2022
2022-08-12,29,23810198.49,21276567.79,1552485.154,981145.5486,2022
2022-08-13,29,23671705.82,21282924.05,1840031.881,548749.8847,2022
2022-08-14,29,23238451,21289318.44,1933297.183,15835.37477,2022
2022-08-15,29,22939139.7,21295750.92,2100710.722,-457321.9423,2022
2022-08-16,29,23227877.56,21302221.46,2409624.361,-483968.2592,2022
2022-08-17,29,23531164.47,21308730.02,2379229.345,-156794.8977,2022
2022-08-18,29,23475467.86,21315276.59,2411670.072,-251478.7979,2022
2022-08-19,29,23410369.66,21321861.12,2276546.255,-188037.713,2022
2022-08-20,29,23301650.76,21328483.59,1976028.834,-2861.665483,2022
2022-08-21,29,23149538.12,21335143.98,2170752.238,-356358.0974,2022
2022-08-22,29,22330454.31,21341842.25,2627275.876,-1638663.82,2022
2022-08-23,29,22154143.65,21348578.39,2892283.894,-2086718.633,2022
2022-08-24,29,22243483.07,21355352.36,2788689.905,-1900559.191,2022
2022-08-25,29,22539081.43,21362164.12,3111162.772,-1934245.466,2022
2022-08-26,29,23335139.18,21369013.66,2817776.467,-851650.9507,2022
2022-08-27,29,23158788.04,21375900.94,2438322.408,-655435.3111,2022
2022-08-28,29,22724992.64,21382825.93,2108465.62,-766298.9098,2022
2022-08-29,29,22440197.37,21389788.59,1924492.035,-874083.256,2022
2022-08-30,29,22330452.6,21396788.9,1735629.082,-801965.3779,2022
2022-08-31,29,22142156.94,21403826.81,1760979.619,-1022649.49,2022
2022-09-01,29,21836842.13,21410902.31,1865637.357,-1439697.535,2022
2022-09-02,29,21962063.89,21418015.36,1971724.781,-1427676.248,2022
2022-09-03,29,21905789.18,21425165.93,2214723.795,-1734100.54,2022
2022-09-04,29,21566135.38,21432353.97,2320434.423,-2186653.018,2022
2022-09-05,29,21512384.95,21439579.47,2540695.629,-2467890.149,2022
2022-09-06,29,21107309.82,21446842.37,2570298.154,-2909830.709,2022
2022-09-07,29,20899079.13,21454142.66,2835356.345,-3390419.871,2022
2022-09-08,29,21690969.23,21461480.28,2620372.451,-2390883.503,2022
2022-09-09,29,22355856.46,21468855.22,3190704.664,-2303703.427,2022
2022-09-10,29,22796151.34,21476267.44,3531061.692,-2211177.796,2022
2022-09-11,29,23218243.14,21483716.91,3335267.666,-1600741.439,2022
2022-09-12,29,23400903.76,21491203.59,3051236.428,-1141536.257,2022
2022-09-13,29,23261875.59,21498727.43,2710981.812,-947833.6526,2022
2022-09-14,29,23238461.68,21506288.4,2747441.386,-1015268.103,2022
2022-09-15,29,22843135.18,21513886.44,2699505.422,-1370256.682,2022
2022-09-16,29,22722467.92,21521521.51,3220411.911,-2019465.503,2022
2022-09-17,29,22205954.79,21529193.56,2650419.77,-1973658.542,2022
2022-09-18,29,21863912.03,21536902.54,2652873.106,-2325863.614,2022
2022-09-19,29,21887143.35,21544648.38,2394213.726,-2051718.757,2022
2022-09-20,29,22185951.44,21552431.03,2942965.48,-2309445.07,2022
2022-09-21,29,22249868.39,21560250.41,3061834.85,-2372216.874,2022
2022-09-22,29,22285788.99,21568106.46,3160887.143,-2443204.609,2022
2022-09-23,29,22337444.2,21575999.08,2675735.958,-1914290.84,2022
2022-09-24,29,22207380.76,21583928.21,2659575.931,-2036123.379,2022
2022-09-25,29,22346646.61,21591893.75,2382291.606,-1627538.748,2022
2022-09-26,29,21996067.88,21599895.63,2243385.503,-1847213.253,2022
2022-09-27,29,21931843.38,21607933.75,2355350.839,-2031441.213,2022
2022-09-28,29,22237159.35,21616008.03,2505642.405,-1884491.09,2022
2022-09-29,29,23234897.66,21624118.37,2576070.215,-965290.9299,2022
2022-09-30,29,23337194.38,21632264.68,2495307.207,-790377.5029,2022
2022-10-01,29,23023340.66,21640446.84,2704651.821,-1321757.999,2022
2022-10-02,29,22341927.37,21648664.76,2775900.652,-2082638.041,2022
2022-10-03,29,22063592.07,21656918.34,3205097.985,-2798424.256,2022
2022-10-04,29,21877371.18,21665207.48,2707074.441,-2494910.746,2022
2022-10-05,29,21924308.53,21673532.1,2727900.591,-2477124.157,2022
2022-10-06,29,21301070.56,21681892.08,2155187.879,-2536009.401,2022
2022-10-07,29,20393600.94,21690287.36,1969145.462,-3265831.878,2022
2022-10-08,29,20337570.49,21698717.83,1460950.06,-2822097.399,2022
2022-10-09,29,21414593.3,21707183.42,1456102.565,-1748692.684,2022
2022-10-10,29,22153815.33,21715684.04,1861856.436,-1423725.143,2022
2022-10-11,29,22565732.62,21724219.6,1848552.033,-1007039.01,2022
2022-10-12,29,22293065.9,21732790.01,1481055.148,-920779.2583,2022
2022-10-13,29,21785330.29,21741395.18,1595120.419,-1551185.312,2022
2022-10-14,29,21723625.82,21750035.02,1708014.878,-1734424.08,2022
2022-10-15,29,21700063.21,21758709.43,1876931.76,-1935577.98,2022
2022-10-16,29,21604933.53,21767418.31,1570532.227,-1733017.007,2022
2022-10-17,29,21709600,21776161.56,1410700.465,-1477262.029,2022
2022-10-18,29,22060251.58,21784939.1,1720775.93,-1445463.445,2022
2022-10-19,29,22050013.52,21793750.81,2281964.115,-2025701.409,2022
2022-10-20,29,22618550.84,21802596.63,2232022.51,-1416068.297,2022
2022-10-21,29,22933473.58,21811476.45,2916595.995,-1794598.863,2022
2022-10-22,29,23074223.01,21820390.19,2331648.165,-1077815.341,2022
2022-10-23,29,23556029.78,21829337.75,2227963.101,-501271.0744,2022
2022-10-24,29,23490493.75,21838319.06,2396543.044,-744368.3586,2022
2022-10-25,29,23016665.44,21847334.03,2525280.818,-1355949.412,2022
2022-10-26,29,22255153.67,21856382.58,2601379.35,-2202608.261,2022
2022-10-27,29,21590553.68,21865464.63,2359144.895,-2634055.842,2022
2022-10-28,29,21040698.13,21874580.1,2590196.742,-3424078.711,2022
2022-10-29,29,20846216.83,21883728.93,2753709.8,-3791221.897,2022
2022-10-30,29,21176097.19,21892911.04,2720994.423,-3437808.274,2022
2022-10-31,29,21921717.03,21902126.38,2881096.168,-2861505.518,2022
2022-11-01,29,22693096.91,21911374.88,2375042.18,-1593320.151,2022
2022-11-02,29,23386145.76,21920656.49,2229631.171,-764141.8983,2022
2022-11-03,29,23506392.48,21929971.15,2365903.591,-789482.2597,2022
2022-11-04,29,24009984.59,21939318.81,2396850.6,-326184.8237,2022
2022-11-05,29,24316348.05,21948699.43,2248754.337,118894.2819,2022
2022-11-06,29,24153426.07,21958112.95,2333635.723,-138322.598,2022
2022-11-07,29,23871975.75,21967559.3,2535354.245,-630937.7934,2022
2022-11-08,29,23849130.93,21977038.43,3082639.537,-1210547.038,2022
2022-11-09,29,23458241.24,21986550.28,2949763.017,-1478072.056,2022
2022-11-10,29,23110109.51,21996094.77,2846113.504,-1732098.769,2022
2022-11-11,29,22652432.04,22005671.85,2653454.294,-2006694.101,2022
2022-11-12,29,22551837.44,22015281.42,2818840.723,-2282284.702,2022
2022-11-13,29,22843916.93,22024923.41,2859541.764,-2040548.248,2022
2022-11-14,29,23175430.76,22034597.75,2777925.094,-1637092.082,2022
2022-11-15,29,23178615.27,22044304.34,2492111.334,-1357800.4,2022
2022-11-16,29,23662511.83,22054043.09,2707537.295,-1099068.552,2022
2022-11-17,29,23804643.15,22063813.91,3126247.94,-1385418.699,2022
2022-11-18,29,23475861.51,22073616.7,3067917.947,-1665673.141,2022
2022-11-19,29,22787767.4,22083451.37,2650497.3,-1946181.269,2022
2022-11-20,29,22777270.56,22093317.8,2560118.117,-1876165.36,2022
2022-11-21,29,22951032.77,22103215.89,2300686.683,-1452869.806,2022
2022-11-22,29,23171784.53,22113145.53,2128790.329,-1070151.328,2022
2022-11-23,29,23056596.1,22123106.59,2015654.835,-1082165.327,2022
2022-11-24,29,22951069.96,22133098.96,1897417.183,-1079446.185,2022
2022-11-25,29,23325149.06,22143122.52,1588639.41,-406612.8661,2022
2022-11-26,29,23634893.83,22153177.13,1281102.507,200614.194,2022
2022-11-27,29,23489069.59,22163262.67,1031737.412,294069.5112,2022
2022-11-28,29,23385668.38,22173379,1036425.448,175863.9356,2022
2022-11-29,29,23270873.76,22183525.97,1144980.875,-57633.08955,2022
2022-11-30,29,23111178.84,22193703.45,1259435.646,-341960.2605,2022
2022-12-01,29,22840777.51,22203911.28,1257602.693,-620736.4638,2022
2022-12-02,29,22777621.7,22214149.29,1145661.239,-582188.8312,2022
2022-12-03,29,22082969.96,22224417.32,780302.6508,-921750.011,2022
2022-12-04,29,21957354.18,22234715.19,536107.2631,-813468.2742,2022
2022-12-05,29,22086201.24,22245042.72,475555.5372,-634397.0214,2022
2022-12-06,29,22610026.75,22255399.73,674790.7206,-320163.7038,2022
2022-12-07,29,22517339.01,22265786.03,333956.8466,-82403.86245,2022
2022-12-08,29,22507815.22,22276201.4,287400.6579,-55786.84122,2022
2022-12-09,29,22308407.06,22286645.66,64824.61052,-43063.21123,2022
2022-12-10,29,22336564.5,22297118.59,50846.36839,-11400.45675,2022
2022-12-11,29,22096134.3,22307619.97,-80112.82645,-131372.8453,2022
2022-12-12,29,22141916.85,22318149.59,49971.25316,-226203.9939,2022
2022-12-13,29,22194270.59,22328707.22,-132966.6593,-1469.970109,2022
2022-12-14,29,21995311.15,22339292.63,-626255.6075,282274.1316,2022
2022-12-15,29,22189545.64,22349905.57,-1139647.212,979287.2796,2022
2022-12-16,29,22012359.64,22360545.82,-1154236.313,806050.1364,2022
2022-12-17,29,21360759.55,22371213.11,-1497672.221,487218.6622,2022
2022-12-18,29,20711401.01,22381907.19,-2171457.937,500951.7552,2022
2022-12-19,29,20134126.19,22392627.8,-2318100.786,59599.17149,2022
2022-12-20,29,19954405.87,22403374.68,-2232862.284,-216106.5239,2022
2022-12-21,29,19347659.16,22414147.54,-2133796.318,-932692.0615,2022
2022-12-22,29,19052650.26,22424946.11,-1830367.644,-1541928.21,2022
2022-12-23,29,18295337.89,22435770.12,-2026178.263,-2114253.97,2022
2022-12-24,29,18048564.77,22446619.29,-2221862.594,-2176191.925,2022
2022-12-25,29,17344320.29,22457493.33,-2377560.64,-2735612.402,2022
2022-12-26,29,16492120.63,22468391.97,-2521304.286,-3454967.051,2022
2022-12-27,29,16684289.18,22479314.91,-2546591.757,-3248433.969,2022
2022-12-28,29,16766938.3,22490261.86,-2784080.052,-2939243.51,2022
2022-12-29,29,16657313.95,22501232.54,-3066088.732,-2777829.861,2022
2022-12-30,29,16683562.88,22512226.66,-3553291.532,-2275372.247,2022
2022-12-31,29,16693390.83,22523243.92,-3598453.95,-2231399.139,2022
2023-01-01,29,16614224.25,22534284.03,-3834768.86,-2085290.92,2023
2023-01-02,29,16836883.82,22545346.7,-4122925.685,-1585537.191,2023
2023-01-03,29,16364739.69,22556431.62,-3823835.491,-2367856.441,2023
2023-01-04,29,15696936.15,22567538.5,-3928800.709,-2941801.645,2023
2023-01-05,29,14775219.38,22578667.04,-3730585.469,-4072862.193,2023
2023-01-06,29,14302197.87,22589816.94,-3950852.237,-4336766.829,2023
2023-01-07,29,12985689.51,22600987.89,-4240471.566,-5374826.811,2023
